"","SYMBOL","ENTREZID","R"
"5465","PPP2R3B","28227",0.334082505243293
"5466","PPP2R3A","5523",-0.386240938949876
"5467","PPP2R2D","55844",0.204854533191555
"5468","PPP2R2C","5522",-0.12474276029065
"5469","PPP2R2B","5521",-0.597628214175009
"5470","PPP2R2A","5520",0.0981636291289023
"5471","PPP2R1B","5519",-0.224097792114812
"5472","PPP2R1A","5518",0.0482240431294843
"5473","PPP2CB","5516",-0.253456152950438
"5474","PPP2CA","5515",0.27171341543981
"5475","PPP1R9B","84687",-0.14408144324294
"5476","PPP1R9A","55607",-0.0941935728202587
"5477","PPP1R8","5511",0.313799546143426
"5478","PPP1R7","5510",0.237267779504831
"5479","PPP1R3F","89801",0.601993605698452
"5480","PPP1R3D","5509",-0.0563285428808974
"5481","PPP1R3C","5507",-0.137560760132602
"5482","PPP1R3B","79660",-0.0227346916783367
"5483","PPP1R3A","5506",-0.283592175292369
"5486","PPP1R2","5504",0.196879442930577
"5487","PPP1R1C","151242",-0.0860849426598018
"5488","PPP1R1B","84152",-0.355127146207442
"5489","PPP1R1A","5502",0.184110580166893
"5490","PPP1R16B","26051",0.218631007110786
"5491","PPP1R16A","84988",0.146124729968108
"5492","PPP1R15B","84919",-0.263843056446576
"5493","PPP1R15A","23645",-0.0526223986802458
"5494","PPP1R14D","54866",-0.0246164956365362
"5495","PPP1R14C","81706",0.246942602678726
"5496","PPP1R14B","26472",-0.269870973966665
"5497","PPP1R14A","94274",-0.0905086213865086
"5498","PPP1R13L","10848",0.142480034082877
"5499","PPP1R13B","23368",0.173802747589031
"5500","PPP1R12C","54776",-0.17335645289626
"5501","PPP1R12B","4660",-0.139744813429647
"5502","PPP1R12A","4659",-0.277570665406871
"5503","PPP1R11","6992",0.443925659528344
"5504","PPP1R10","5514",-0.0302197564552989
"5505","PPP1CC","5501",0.112640471275739
"5506","PPP1CB","5500",0.166294267631044
"5507","PPP1CA","5499",-0.141529033810462
"5508","PPOX","5498",0.020719842693368
"5509","PPME1","51400",-0.0911327224013037
"5511","PPM1M","132160",0.0452287884881043
"5512","PPM1L","151742",0.107351864260416
"5513","PPM1K","152926",-0.380165134066236
"5514","PPM1J","333926",0.367901015013214
"5515","PPM1G","5496",0.30389898142594
"5516","PPM1F","9647",-0.00965106783506919
"5517","PPM1E","22843",0.0639626554435244
"5518","PPM1D","8493",-0.207807162975616
"5519","PPM1B","5495",-0.000715314258096643
"5520","PPM1A","5494",-0.335087258828041
"5521","PPL","5493",-0.0315936997817797
"5522","PPIL6","285755",-0.16581428509873
"5524","PPIL4","85313",0.036456581050017
"5525","PPIL3","53938",0.0966089675634659
"5526","PPIL2","23759",-0.141963046352242
"5527","PPIL1","51645",0.364312836028092
"5528","PPIH","10465",0.402591883206233
"5529","PPIG","9360",-0.235138705717081
"5530","PPIF","10105",-0.326422818976724
"5531","PPIE","10450",0.517045770156532
"5532","PPID","5481",-0.144193835362593
"5533","PPIC","5480",0.0776153728333697
"5534","PPIB","5479",-0.32038190310688
"5535","PPIA","5478",-0.00103065991467362
"5536","PPHLN1","51535",0.173960850975532
"5538","PPFIBP2","8495",0.129178225355924
"5539","PPFIBP1","8496",-0.459612963277542
"5540","PPFIA4","8497",0.336259682412671
"5541","PPFIA3","8541",-0.107356636789937
"5542","PPFIA2","8499",0.0615086028952935
"5543","PPFIA1","8500",0.157375702994196
"5544","PPEF2","5470",-0.172475971238234
"5545","PPEF1","5475",0.243427352227652
"5546","PPCS","79717",0.0285855866926087
"5547","PPCDC","60490",0.021398502860878
"5548","PPBP","5473",-0.402160922325072
"5549","PPAT","5471",0.135093851636333
"5550","PPARGC1B","133522",0.00080427612117162
"5551","PPARGC1A","10891",-0.107676539315786
"5552","PPARG","5468",0.120435033488829
"5553","PPARD","5467",-0.32784287677967
"5555","PPARA","5465",0.306536895237519
"5563","PPAN-P2RY11","692312",-0.132331884930853
"5564","PPAN","56342",0.425762426771439
"5565","PPA2","27068",-0.234665400988874
"5566","PPA1","5464",0.256235650258261
"5569","POU6F2","11281",0.120130589293461
"5570","POU6F1","5463",-0.125935933849085
"5572","POU5F1","5460",-0.00395370989698016
"5573","POU4F3","5459",-0.236075562330634
"5574","POU4F2","5458",0.0796348586655197
"5575","POU4F1","5457",0.204696235606399
"5576","POU3F4","5456",-0.158745367168507
"5577","POU3F3","5455",-0.217787475641338
"5578","POU3F2","5454",-0.241059346235006
"5579","POU3F1","5453",-0.0784567667081517
"5580","POU2F3","25833",-0.0279900922208052
"5581","POU2F2","5452",0.0468112140332903
"5582","POU2F1","5451",0.436027588917712
"5583","POU2AF1","5450",0.141184883096433
"5584","POU1F1","5449",0.0653386347392379
"5588","POT1","25913",0.460113944191498
"5589","POSTN","10631",-0.149827171612765
"5590","PORCN","64840",-0.291634352207297
"5591","POR","5447",-0.19677344856247
"5592","POPDC3","64208",0.0960674271196206
"5593","POPDC2","64091",0.251962124473549
"5594","POP7","10248",-0.0973323606028958
"5595","POP5","51367",0.218309226444723
"5596","POP4","10775",-0.102548883672104
"5597","POP1","10940",0.173433135233469
"5598","PON3","5446",0.0529910126161189
"5599","PON2","5445",0.290929718382258
"5600","PON1","5444",-0.121745459212721
"5601","POMZP3","22932",-0.148080228864313
"5602","POMT2","29954",0.202700214687645
"5603","POMT1","10585",0.353599608355624
"5604","POMP","51371",-0.183580598856171
"5605","POMGNT1","55624",-0.0340610774875687
"5606","POMC","5443",-0.00825266420721505
"5607","POM121","9883",0.0287273009663946
"5609","POLRMT","5442",0.236103741693902
"5610","POLR3K","51728",-0.00907718108239099
"5611","POLR3H","171568",0.277108468068922
"5612","POLR3GL","84265",0.231949023912667
"5613","POLR3G","10622",-0.416633866109891
"5614","POLR3F","10621",-0.357112339337115
"5615","POLR3D","661",0.321958235528805
"5616","POLR3C","10623",0.150180952672868
"5617","POLR3B","55703",0.43058296140574
"5618","POLR3A","11128",0.274074791171782
"5619","POLR2L","5441",0.363887265495305
"5620","POLR2K","5440",-0.287574734217339
"5621","POLR2J3","548644",-0.36872031374246
"5622","POLR2J2","246721",-0.0557460964997201
"5623","POLR2J","5439",-0.0247651679963527
"5624","POLR2I","5438",0.351719993378532
"5625","POLR2H","5437",0.0367782091327884
"5626","POLR2G","5436",0.237128472998819
"5627","POLR2F","5435",0.29113968704489
"5628","POLR2D","5433",0.477347080776129
"5629","POLR2C","5432",-0.10400856385735
"5630","POLR2B","5431",0.15798353114665
"5631","POLR2A","5430",-0.0583291537535196
"5632","POLR1E","64425",0.145684719209687
"5633","POLR1D","51082",-0.0590659615908005
"5634","POLR1C","9533",0.424282077960194
"5635","POLR1B","84172",0.268654382071673
"5636","POLR1A","25885",-0.165960450299349
"5637","POLQ","10721",0.173100995199025
"5638","POLN","353497",0.192082922096568
"5639","POLM","27434",-0.33578354527698
"5640","POLL","27343",-0.232282363169398
"5641","POLK","51426",-0.237358151458494
"5642","POLI","11201",-0.103409036272753
"5643","POLH","5429",-0.330620358556851
"5644","POLG2","11232",-0.0918507504977295
"5645","POLG","5428",0.322856913412744
"5646","POLE4","56655",0.328427062301068
"5647","POLE3","54107",0.425877949472234
"5648","POLE2","5427",0.399883845989754
"5649","POLE","5426",0.31183303201649
"5650","POLDIP3","84271",0.328856931893832
"5651","POLDIP2","26073",0.42127110186522
"5652","POLD4","57804",-0.0375845737420133
"5653","POLD3","10714",-0.352193220528709
"5654","POLD1","5424",0.0314284406981696
"5655","POLB","5423",0.0889027412590061
"5656","POLA2","23649",0.320243926573354
"5657","POLA1","5422",0.142916013851604
"5659","POGZ","23126",0.127576637316553
"5660","POGK","57645",0.374171130895019
"5661","POFUT2","23275",0.274061620520652
"5662","POFUT1","23509",-0.343320704197608
"5663","POF1B","79983",0.174420671871364
"5664","PODXL2","50512",0.236420290407862
"5665","PODXL","5420",-0.208578173288858
"5666","PODN","127435",-0.0550306369994564
"5667","PNRC2","55629",0.0473788494010732
"5668","PNRC1","10957",-0.106350457046246
"5669","PNPT1","87178",-0.304651752283289
"5670","PNPO","55163",0.196427811472505
"5671","PNPLA8","50640",-0.266125328181636
"5672","PNPLA5","150379",0.111781656203886
"5673","PNPLA4","8228",0.201649605422477
"5674","PNPLA2","57104",-0.31526647681897
"5675","PNPLA1","285848",0.174611224279316
"5676","PNOC","5368",0.122902809147296
"5677","PNN","5411",0.0921685423958716
"5678","PNMT","5409",-0.0216737444352564
"5679","PNMA6A","84968",0.00762769478048429
"5680","PNMA5","114824",0.295902566442313
"5681","PNMA3","29944",-0.0192831176462534
"5682","PNMA2","10687",0.164374972157526
"5683","PNMA1","9240",0.172232491664435
"5684","PNLIPRP3","119548",-0.212887558804105
"5685","PNLIPRP2","5408",0.0820398121278881
"5686","PNLIPRP1","5407",-0.0757738049432164
"5687","PNLIP","5406",-0.0807804035201923
"5688","PNLDC1","154197",0.0279941753387924
"5689","PNKP","11284",0.265257018135242
"5690","PNKD","25953",-0.0640994934810924
"5691","PNCK","139728",-0.249193526598468
"5692","PMVK","10654",0.458143151977774
"5696","PMS2CL","441194",0.2601215489483
"5697","PMS2","5395",-0.158817158792886
"5698","PMS1","5378",-0.122159742278307
"5699","PMPCB","9512",0.329945973407893
"5700","PMPCA","23203",0.232181236336482
"5702","PMP22","5376",0.0866080968516856
"5703","PMP2","5375",-0.125603531874474
"5704","PMM2","5373",0.181444696185111
"5705","PMM1","5372",0.55331070858121
"5706","PML","5371",-0.123617904915393
"5707","PMFBP1","83449",0.183720646704909
"5708","PMCHL1","5369",-0.0150170918425907
"5709","PMCH","5367",-0.0992170011404295
"5710","PMAIP1","5366",-0.328923927433867
"5711","PLXND1","23129",0.0185702953406887
"5712","PLXNC1","10154",-0.0360902139308115
"5713","PLXNB3","5365",-0.445532891357231
"5714","PLXNB1","5364",-0.095682255086374
"5716","PLXNA3","55558",0.0832797475006144
"5717","PLXNA2","5362",0.0361819330078425
"5718","PLXNA1","5361",0.227636527818128
"5719","PLXDC2","84898",-0.141592906149936
"5720","PLXDC1","57125",-0.254469655660144
"5721","PLVAP","83483",-0.229306826198661
"5723","PLTP","5360",-0.00302285961955495
"5724","PLSCR4","57088",0.0449464289749906
"5725","PLSCR3","57048",0.279002577574349
"5726","PLSCR2","57047",-0.353459369929098
"5727","PLSCR1","5359",0.0343356770376564
"5728","PLS3","5358",-0.0182104657441863
"5729","PLS1","5357",0.0268474305353039
"5730","PLRG1","5356",0.269697389474049
"5731","PLP2","5355",-0.268636756864265
"5732","PLP1","5354",0.0510601198948157
"5733","PLOD3","8985",0.325228215268402
"5734","PLOD2","5352",0.1189880025547
"5735","PLOD1","5351",-0.0314921024456477
"5736","PLN","5350",-0.45335399621879
"5737","PLK4","10733",0.45978737790943
"5738","PLK3","1263",0.00277670095862666
"5739","PLK2","10769",0.0475052060978608
"5740","PLK1","5347",-0.680581739429649
"5742","PLGLB1","5343",-0.0114638538267742
"5743","PLG","5340",0.107082226454816
"5745","PLEKHO1","51177",0.0385331290557765
"5746","PLEKHN1","84069",-0.00852335906416778
"5747","PLEKHM1","9842",-0.311109737056945
"5748","PLEKHJ1","55111",0.314470743842649
"5749","PLEKHH3","79990",-0.110775574913143
"5750","PLEKHH2","130271",-0.373150700599839
"5751","PLEKHH1","57475",-0.156587880098017
"5752","PLEKHG6","55200",0.00149342435202421
"5753","PLEKHG5","57449",0.223703408425935
"5754","PLEKHG4","25894",0.2288391377041
"5755","PLEKHG3","26030",-0.191812917939344
"5756","PLEKHG2","64857",0.246615176242931
"5757","PLEKHG1","57480",0.0822270574004518
"5758","PLEKHF2","79666",0.18707453928784
"5759","PLEKHF1","79156",0.234712166188653
"5761","PLEKHB2","55041",0.0397194968532902
"5762","PLEKHB1","58473",0.0262554015832724
"5764","PLEKHA8","84725",-0.257429330283738
"5765","PLEKHA7","144100",0.0678028829677006
"5766","PLEKHA6","22874",-0.14677256568409
"5767","PLEKHA5","54477",-0.0330366594272783
"5768","PLEKHA4","57664",-0.292085794783693
"5769","PLEKHA3","65977",0.349886620156631
"5770","PLEKHA1","59338",0.342554520290684
"5771","PLEK2","26499",-0.196693909298783
"5772","PLEK","5341",-0.00433486937631752
"5775","PLD5","200150",0.0780522658354118
"5776","PLD4","122618",0.0465788761620624
"5777","PLD3","23646",-0.117088043327511
"5778","PLD2","5338",0.0939869725431603
"5779","PLD1","5337",0.149154960109578
"5780","PLCZ1","89869",0.135864289895119
"5781","PLCXD3","345557",0.0947650916364841
"5782","PLCXD2","257068",0.374196167045794
"5783","PLCXD1","55344",0.147279599338168
"5784","PLCL2","23228",0.309584879723234
"5785","PLCL1","5334",-0.239078235959686
"5786","PLCH2","9651",-0.0478230066787373
"5787","PLCH1","23007",-0.223451271579427
"5788","PLCG2","5336",0.0901927434906942
"5789","PLCG1","5335",-0.00576205618116251
"5790","PLCE1","51196",-0.0206451261789579
"5791","PLCD4","84812",-0.136357861400945
"5792","PLCD3","113026",0.433751124174951
"5793","PLCD1","5333",0.136276964169266
"5794","PLCB4","5332",-0.105726991475163
"5795","PLCB3","5331",-0.2975236654406
"5796","PLCB2","5330",0.181590824563971
"5797","PLCB1","23236",0.0169945319117176
"5798","PLB1","151056",0.145222001917746
"5799","PLAUR","5329",0.0740970075754986
"5800","PLAU","5328",0.121516479040962
"5801","PLAT","5327",0.0118123993371625
"5802","PLAGL2","5326",0.100626917352627
"5803","PLAGL1","5325",-0.0358125453942036
"5804","PLAG1","5324",0.0981407207902131
"5805","PLAC9","219348",-0.0437897940318226
"5806","PLAC8L1","153770",0.258659326320673
"5807","PLAC8","51316",0.27095503738212
"5808","PLAC4","191585",0.244467341116017
"5810","PLAC1","10761",0.354487514471643
"5811","PLAA","9373",-0.285951346818372
"5812","PLA2R1","22925",-0.00866304077373419
"5813","PLA2G7","7941",0.00935543169046677
"5814","PLA2G6","8398",-0.0513365906777918
"5815","PLA2G5","5322",0.21467304271624
"5816","PLA2G4F","255189",-0.140315900275811
"5817","PLA2G4E","123745",-0.207410812762315
"5818","PLA2G4D","283748",-0.168159725699998
"5819","PLA2G4C","8605",0.156019607028417
"5820","PLA2G4B","100137049",0.166646263861514
"5821","PLA2G4A","5321",-0.206313906631772
"5822","PLA2G3","50487",-0.225016980570849
"5823","PLA2G2F","64600",0.0118974453808839
"5824","PLA2G2E","30814",-0.130976000649313
"5825","PLA2G2D","26279",-0.351463813082254
"5826","PLA2G2A","5320",0.14603184888888
"5827","PLA2G1B","5319",0.0064096027097006
"5828","PLA2G12B","84647",0.0599545047747384
"5829","PLA2G12A","81579",-0.284153945891327
"5830","PLA2G10","8399",-0.0085802574081046
"5831","PLA1A","51365",0.0192711347782544
"5832","PKP4","8502",-0.205445210471473
"5833","PKP3","11187",-0.0755590094122154
"5834","PKP2","5318",-0.521697824591698
"5835","PKP1","5317",-0.0420433571283319
"5836","PKNOX2","63876",-0.286764087637944
"5837","PKNOX1","5316",-0.0129396381285379
"5838","PKN3","29941",0.0642627618610057
"5839","PKN2","5586",-0.39520826357822
"5840","PKN1","5585",-0.0629103571615126
"5841","PKMYT1","9088",0.0398735404669218
"5843","PKLR","5313",-0.0491543026959029
"5844","PKIG","11142",-0.0839730638026353
"5845","PKIB","5570",0.028551367885441
"5846","PKIA","5569",0.00548448979584161
"5847","PKHD1L1","93035",0.0296107683348953
"5848","PKHD1","5314",-0.128835038519934
"5849","PKDREJ","10343",0.0372342888725708
"5850","PKD2L2","27039",-0.163708753156858
"5851","PKD2L1","9033",0.0421565157079358
"5852","PKD2","5311",0.0589701380312957
"5853","PKD1L3","342372",-0.0587902944533947
"5854","PKD1L2","114780",0.0240541411778877
"5855","PKD1L1","168507",-0.0686440071283614
"5856","PKD1","5310",0.0864776444385689
"5858","PJA2","9867",-0.336175865852633
"5859","PJA1","64219",0.398471824286361
"5860","PIWIL4","143689",0.105752726899266
"5861","PIWIL3","440822",-0.0542024217967996
"5862","PIWIL2","55124",0.195347071472721
"5863","PIWIL1","9271",0.0220087305420036
"5864","PITX3","5309",-0.0139188441151099
"5865","PITX2","5308",-0.180651473511939
"5866","PITX1","5307",0.31285221720114
"5867","PITRM1","10531",0.432421290885407
"5868","PITPNM3","83394",-0.175914669042864
"5869","PITPNM2","57605",-0.264619363515774
"5870","PITPNM1","9600",0.0787481403419113
"5871","PITPNC1","26207",0.303280632097352
"5872","PITPNB","23760",-0.331051034514363
"5873","PITPNA","5306",-0.282487141452921
"5874","PISD","23761",-0.203714374658583
"5875","PIR","8544",0.0839766025407319
"5876","PIPOX","51268",-0.1443941915045
"5877","PIP5KL1","138429",-0.125477188096456
"5882","PIP5K1C","23396",-0.0926001414851521
"5883","PIP5K1B","8395",0.042480273913652
"5884","PIP5K1A","8394",-0.113606696253378
"5886","PIP","5304",0.198847499789909
"5887","PINX1","54984",-0.0553785765648891
"5888","PINK1","65018",-0.49156549417904
"5889","PIN1","5300",0.439209142712882
"5890","PIM3","415116",-0.251180578460641
"5891","PIM2","11040",-0.254170804867018
"5892","PIM1","5292",0.0306497423771541
"5893","PILRB","29990",0.107629980047283
"5894","PILRA","29992",-0.0965449494281953
"5897","PIK3R5","23533",-0.0145923806680174
"5898","PIK3R4","30849",0.551732351843809
"5899","PIK3R3","8503",-0.118469723041572
"5900","PIK3R2","5296",0.0310824568189836
"5901","PIK3R1","5295",0.109949310088095
"5902","PIK3CG","5294",-0.341554975364587
"5903","PIK3CD","5293",-0.0516742050804157
"5904","PIK3CB","5291",0.0847431387651948
"5905","PIK3CA","5290",-0.318085558057848
"5906","PIK3C3","5289",-0.271663512201808
"5907","PIK3C2G","5288",0.24752394106041
"5908","PIK3C2B","5287",0.158609700988826
"5909","PIK3C2A","5286",0.308703665625189
"5910","PIK3AP1","118788",-0.352850887586699
"5911","PIGZ","80235",0.144993496559709
"5912","PIGY","84992",0.203548639416644
"5913","PIGX","54965",-0.3844137255958
"5914","PIGW","284098",-0.0605338946495162
"5915","PIGV","55650",0.0599277301974934
"5916","PIGT","51604",0.201806905644914
"5917","PIGS","94005",0.243583573476495
"5918","PIGR","5284",-0.0595254745375933
"5919","PIGQ","9091",-0.0854692931135384
"5920","PIGO","84720",0.515651310029945
"5921","PIGN","23556",0.553664989460934
"5922","PIGM","93183",-0.211283919982858
"5923","PIGL","9487",0.359203341327155
"5924","PIGK","10026",0.491563623839493
"5925","PIGH","5283",0.100345428920176
"5926","PIGG","54872",0.546441496936692
"5927","PIGF","5281",0.30277787894721
"5928","PIGC","5279",0.409513729831986
"5929","PIGB","9488",-0.121937765724658
"5930","PIGA","5277",0.082385965134891
"5932","PIF1","80119",0.0771180588131844
"5933","PICK1","9463",0.195273626359456
"5934","PICALM","8301",-0.332031407126931
"5936","PIAS4","51588",0.0201308388993494
"5937","PIAS3","10401",-0.161246813052099
"5938","PIAS2","9063",0.430195814829043
"5939","PIAS1","8554",-0.0211982142548731
"5941","PI4K2B","55300",-0.160583546545687
"5942","PI3","5266",-0.0774850121301511
"5943","PI16","221476",0.0975972855084579
"5944","PI15","51050",-0.0717531516395678
